0.000001726095858881809, -2.220446049250313e-16
0.0000012205273257519814, 0
8.934738451607853e-7, 0.002450980392156632
6.88959655775415e-7, 0.011437908496731986
6.13152393384505e-7, 0.028643099183716103
5.344734507139143e-7, 0.06871341469071202
5.026723929248594e-7, 0.09391272818442631
4.790241970810625e-7, 0.12189744025101357
4.611025025472109e-7, 0.15239132932977428
4.4034063286587514e-7, 0.1832737935041
4.3244335002823066e-7, 0.21154896047553762
4.1745070694071515e-7, 0.23643694292317352
4.099884783573856e-7, 0.2609514758157998
3.974412733503789e-7, 0.3055644907136029
3.874344329824384e-7, 0.3333120785885322
3.723411128574597e-7, 0.38851069818410044
3.60098707935077e-7, 0.41128501236100123
3.4447601146678266e-7, 0.47549019607843135
3.3439384130039275e-7, 0.5129324504354432
3.2730727340439353e-7, 0.5374142418547373
3.2011879009396427e-7, 0.5705540626521702
3.1215561320186826e-7, 0.6041085373006065
3.047522657474215e-7, 0.6391974660294515
2.981497198681432e-7, 0.6709536506249721
2.9085351870565244e-7, 0.7018921421316434
2.85975873818953e-7, 0.7313288928565561
2.804943096110171e-7, 0.757379232572507
2.7533523345887364e-7, 0.7852318810364591
2.6832372069346503e-7, 0.8154427045378734
2.598723815807983e-7, 0.8436151152855418
2.5613587786033257e-7, 0.8732800972524015
2.4573044769452625e-7, 0.9097131482360119
2.3779924037401822e-7, 0.9568351671348713
2.0241361041291016e-7, 0.9971132475124315
1.8482482724265328e-7, 0.9635634689730073
1.7739463584923214e-7, 0.9313720589728769
1.711993465534922e-7, 0.9043928310821902
1.6733139415023549e-7, 0.8756838185422695
1.5864261449412136e-7, 0.8390107044710348
1.557159457522714e-7, 0.7864453325973539
1.496028005676848e-7, 0.7529038440544437
1.4632412029984325e-7, 0.7242957421753071
1.4332112213206605e-7, 0.7047134748102912
1.3968837277106402e-7, 0.6747222473468403
1.3653935994006208e-7, 0.6436706596497905
1.3269677717784203e-7, 0.6128765266506794
1.3051360856630546e-7, 0.5838556018035214
1.2707415176028762e-7, 0.5529478870592279
1.2327666377813044e-7, 0.5171263965065039
1.1927384878563284e-7, 0.47320392389284915
1.1704644120019281e-7, 0.44862013193093253
1.1281281526637531e-7, 0.422368613481238
1.0977977731428238e-7, 0.3701142224255838
9.90972135745751e-8, 0.27539419047889346
9.501064614452615e-8, 0.2148598223659941
9.272354725525866e-8, 0.19381636929867319
8.922059711491115e-8, 0.17393088345645413
8.638338814591207e-8, 0.14915664931782935
8.211873250376811e-8, 0.12075824144858927
7.721156900573443e-8, 0.09344052382168488
7.251166967438958e-8, 0.06483675148646784
6.610412033626939e-8, 0.04161383005347474
5.554181289626046e-8, 0.01821576226008026
4.434489600867658e-8, 0.004972900882495024
3.4576018089522856e-8, 0.00042614730407386503
2.6959157299480434e-8, -0.0005568797707216078
2.102023895337907e-8, -0.0005568797707216078
1.6389623783443347e-8, -0.0007164949916289576
1.2779101529653681e-8, -0.0007906442847274153
9.963952685123017e-9, -0.0006893012873263604
7.768961916531632e-9, -0.000699646718310909
6.1068234228800544e-9, -0.0021572012662680606
